name;objective value;method;neighbour_node_pruning;smart_dc_verification;solve_cvp_globally;nodes;time;idealized_time;DCs;INGCs;Nr_total_CVPs;Nodes_pruned;Neighbour_nodes_pruned;cb_time;node_info_time;modify_cut_list_time;subproblems_time;ll_model_time;ll_modify_time;ll_solve_time;scoop_model_time;scoop_modify_time;scoop_solve_time;cgp_model_time;cgp_solve_time;cvp_model_time;cvp_modify_time;cvp_solve_time;rel_mip_gap;total_time_CVPs;idealized_time_CVPs;best_upper_bound;nr_UL_vars;nr_LL_vars;nr_UL_cnstrs;nr_LL_cnstrs;min_UL_obj_coeff;max_UL_obj_coeff;min_LL_obj_coeff;max_LL_obj_coeff;Q_eig_min;Q_eig_max;P_eig_min;P_eig_max
miblp_20_20_50_0110_5_20;Internal error: Model<docplex_model442> did not solve successfully;INGC+DC;False;False;True;0;3.6738288402557373;3.6738288402557373;0;200;0;0;0;3.5219855308532715;0.80472731590271;0.028377532958984375;1.9477567672729492;0.01835918426513672;0.21818327903747559;0.7605373859405518;0.01853322982788086;0.5260775089263916;0.3988773822784424;0;0;0.0071887969970703125;0;0;nan;0;0;nan;15;5;0;20;-49.0;48.0;-36;28;0.18368202463239852;36.99686677732965;0.8376428967354452;19.685112735093256
miblp_20_20_50_0110_5_20;aborted;INGC+DC;False;False;True;63;2.78971004486084;1.5813560485839844;9;0;819;13;0;2.702819347381592;0.08598852157592773;0.0029609203338623047;2.342705726623535;0.01582169532775879;0.02647542953491211;0.10075974464416504;0.015703439712524414;0.05859017372131348;0.09622955322265625;0.2657284736633301;0.15064573287963867;0.01166391372680664;0.14365887641906738;1.4574286937713623;33.397511848118526;1.4570848941802979;0.24873089790344238;-515.9626777251176;15;5;0;20;-49.0;48.0;-36;28;0.18368202463239852;36.99686677732965;0.8376428967354452;19.685112735093256
miblp_20_20_50_0110_5_20;-436.0;INGC+DC;False;False;True;1124;35.088632345199585;22.355554580688477;26;0;10059;411;0;34.74302339553833;2.024329423904419;0.016789674758911133;25.740801334381104;0.016807079315185547;0.5684971809387207;1.8474235534667969;0.01583242416381836;0.9865415096282959;1.1788101196289062;3.095371723175049;1.2782800197601318;0.010021448135375977;1.8980648517608643;14.845151424407959;0.0;14.839528799057007;2.1064510345458984;-436.0;15;5;0;20;-49.0;48.0;-36;28;0.18368202463239852;36.99686677732965;0.8376428967354452;19.685112735093256
miblp_20_20_50_0110_5_20;aborted;INGC+DC;False;False;True;252;7.384579658508301;4.63582706451416;8;0;2646;102;0;7.24923849105835;0.41034650802612305;0.0031681060791015625;5.660170793533325;0.013148784637451172;0.12559890747070312;0.40779781341552734;0.011737823486328125;0.21399664878845215;0.25813746452331543;0.6746397018432617;0.28098225593566895;0.01809835433959961;0.4052598476409912;3.2507731914520264;0.21402982994140282;3.249661684036255;0.5009090900421143;-515.9626777251176;15;5;0;20;-49.0;48.0;-36;28;0.18368202463239852;36.99686677732965;0.8376428967354452;19.685112735093256
miblp_20_20_50_0110_5_20;-436.0;INGC+DC;False;False;True;1124;30.52852177619934;19.416847705841064;26;0;10059;411;0;30.216936349868774;1.7502717971801758;0.015558719635009766;22.763458251953125;0.013456106185913086;0.5228843688964844;1.7257039546966553;0.012717247009277344;0.9129304885864258;1.0805280208587646;2.6499435901641846;1.1376192569732666;0.009581804275512695;1.6532838344573975;13.044809579849243;0.0;13.039784669876099;1.9281105995178223;-436.0;15;5;0;20;-49.0;48.0;-36;28;0.18368202463239852;36.99686677732965;0.8376428967354452;19.685112735093256
miblp_20_20_50_0110_5_20;Internal error: name 'error' is not defined;INGC+DC;False;False;True;0;0.08720755577087402;0.08720755577087402;0;0;0;0;0;0;0.004530191421508789;4.0531158447265625e-06;0.05312967300415039;0.014046430587768555;0.001516103744506836;0.006249666213989258;0.015232563018798828;0.004120349884033203;0.004125118255615234;0;0;0.007839441299438477;0;0;nan;0;0;nan;15;5;0;20;-49.0;48.0;-36;28;0.18368202463239852;36.99686677732965;0.8376428967354452;19.685112735093256
miblp_20_20_50_0110_5_13;-519.0;INGC+DC;False;False;True;37328;672.0446548461914;436.60655188560486;73;7736;159537;7408;0;663.7366251945496;55.97872519493103;1.3371102809906006;477.54835653305054;0.01507115364074707;15.685935735702515;48.05020546913147;0.017261266708374023;28.779377222061157;32.82957482337952;42.00814437866211;16.34784245491028;0.0235135555267334;26.824474334716797;266.96695613861084;0.0;266.8818962574005;31.443793296813965;-519.0;15;5;0;20;-48.0;49.0;-31;22;0.17784109984455582;24.107318433741582;-1.2676552037309427e-15;24.06681797293296
miblp_20_20_50_0110_5_13;-690.0;INGC;False;False;True;102020;823.9434714317322;823.9434714317322;0;82110;0;0;0;800.3799002170563;296.1318907737732;11.171629667282104;263.0363459587097;0.014778852462768555;77.61718845367432;185.38045835494995;0.01774311065673828;0;0;0;0;0.006177186965942383;0;0;0.0;0;0;-690.0;15;5;0;20;-48.0;49.0;-31;22;0.17784109984455582;24.107318433741582;-1.2676552037309427e-15;24.06681797293296
miblp_20_20_50_0110_5_13;-690.0;INGC;False;False;True;102020;824.95241355896;824.95241355896;0;82110;0;0;0;801.5036580562592;294.0034747123718;11.568660259246826;265.86207818984985;0.02029871940612793;78.21214151382446;187.60397124290466;0.018645286560058594;0;0;0;0;0.007021427154541016;0;0;0.0;0;0;-690.0;15;5;0;20;-48.0;49.0;-31;22;0.17784109984455582;24.107318433741582;-1.2676552037309427e-15;24.06681797293296
miblp_20_20_50_0110_5_13;Internal error: Model<docplex_model292212> did not solve successfully;INGC;False;False;True;0;12.260636568069458;12.260636568069458;0;1217;0;0;0;11.753305196762085;4.332595109939575;0.16506648063659668;3.9237430095672607;0.01821732521057129;1.151508092880249;2.6753687858581543;0.07128596305847168;0;0;0;0;0.007362842559814453;0;0;nan;0;0;nan;15;5;0;20;-48.0;49.0;-31;22;0.17784109984455582;24.107318433741582;-1.2676552037309427e-15;24.06681797293296
