name;objective value;method;solve_qp_relax;neighbour_node_pruning;smart_dc_verification;solve_cvp_globally;nodes;time;idealized_time;DCs;INGCs;Nr_total_CVPs;Nodes_pruned;Neighbour_nodes_pruned;cb_time;node_info_time;modify_cut_list_time;subproblems_time;ll_model_time;ll_modify_time;ll_solve_time;scoop_model_time;scoop_modify_time;scoop_solve_time;cgp_model_time;cgp_solve_time;cvp_model_time;cvp_modify_time;cvp_solve_time;NNP_time;rel_mip_gap;total_time_CVPs;idealized_time_CVPs;nr_refinements;best_upper_bound;nr_UL_vars;nr_LL_vars;nr_UL_cnstrs;nr_LL_cnstrs;min_UL_obj_coeff;max_UL_obj_coeff;min_LL_obj_coeff;max_LL_obj_coeff;Q_eig_min;Q_eig_max;P_eig_min;P_eig_max;nr_bf_sets_recycled
QuadraticMultiKnapsack-hp1-1-14-14;-2.0;B+DC;False;False;False;True;0;0.12993884086608887;0.12239336967468262;0;2;5;1;0;0.06060385704040527;0.0010294914245605469;5.650520324707031e-05;0.08199000358581543;0.019730091094970703;0.0010840892791748047;0.0059168338775634766;0.02244853973388672;0.002435922622680664;0.008472919464111328;0.002110004425048828;0.002758026123046875;0.0060710906982421875;0.0008177757263183594;0.010144710540771484;0;0.0;0.010112285614013672;0.002566814422607422;0;-2.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-2.0;B+DC;False;False;False;True;0;0.09886455535888672;0.0932471752166748;0;2;5;1;0;0.04601907730102539;0.0008113384246826172;4.291534423828125e-05;0.06163477897644043;0.015230417251586914;0.0008463859558105469;0.004712820053100586;0.015642642974853516;0.002192974090576172;0.0059337615966796875;0.0016350746154785156;0.0021665096282958984;0.005104541778564453;0.0006101131439208984;0.007559537887573242;0;0.0;0.0075359344482421875;0.0019185543060302734;0;-2.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-2.0;B+DC;False;False;False;True;0;0.11065936088562012;0.1049032211303711;0;2;5;1;0;0.05067634582519531;0.0009424686431884766;4.696846008300781e-05;0.07004594802856445;0.017111778259277344;0.0009450912475585938;0.005391120910644531;0.01887655258178711;0.0020608901977539062;0.007375240325927734;0.0016446113586425781;0.002086639404296875;0.006231069564819336;0.0006265640258789062;0.007696390151977539;0;0.0;0.007674455642700195;0.0019183158874511719;0;-2.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-2.0;B+DC;False;False;False;True;0;0.13382506370544434;0.12087130546569824;1;0;10;0;0;0.07157516479492188;0.0003590583801269531;7.152557373046875e-06;0.07483124732971191;0.017708778381347656;0.0004067420959472656;0.001956462860107422;0.01738882064819336;0.0007765293121337891;0.0027875900268554688;0.0035016536712646484;0.005571126937866211;0.006018877029418945;0.0009791851043701172;0.01773548126220703;0;0.0;0.017676591873168945;0.0047228336334228516;0;-2.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-14.0;B+DC;False;False;False;True;0;0.27124834060668945;0.23505353927612305;2;0;30;0;0;0.20851397514343262;0.0011692047119140625;6.365776062011719e-05;0.14174365997314453;0.01808953285217285;0.0011854171752929688;0.006081342697143555;0.01828765869140625;0.0015058517456054688;0.005730628967285156;0.010604381561279297;0.01899409294128418;0.006289958953857422;0.0033202171325683594;0.05165457725524902;0;0.0;0.05148720741271973;0.01529240608215332;0;-14.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;1;0.20120763778686523;0.1766037940979004;1;0;20;1;0;0.13720011711120605;0.0007016658782958984;2.8133392333984375e-05;0.10828495025634766;0.01768970489501953;0.0007884502410888672;0.0038518905639648438;0.018073081970214844;0.0015876293182373047;0.005345582962036133;0.007116556167602539;0.010928869247436523;0.006407976150512695;0.002033710479736328;0.03446149826049805;0;0.0;0.03436565399169922;0.009761810302734375;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;1;0.14584040641784668;0.13158583641052246;1;0;10;0;0;0.08218765258789062;0.0007381439208984375;2.9087066650390625e-05;0.0871589183807373;0.018754243850708008;0.0008463859558105469;0.005502223968505859;0.019237756729125977;0.0013110637664794922;0.004523754119873047;0.0036478042602539062;0.0061609745025634766;0.006604909896850586;0.0010313987731933594;0.019538402557373047;0;0.0;0.01947617530822754;0.00522160530090332;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;1;0.17292237281799316;0.15555071830749512;1;0;15;0;0;0.10760354995727539;0.0006794929504394531;3.457069396972656e-05;0.09652066230773926;0.01813483238220215;0.0007963180541992188;0.0038251876831054688;0.01835036277770996;0.0009362697601318359;0.0029141902923583984;0.00523686408996582;0.011857032775878906;0.008461713790893555;0.0014350414276123047;0.02457284927368164;0;0.0;0.024489641189575195;0.0071179866790771484;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;1.0;B+DC;False;False;False;True;0;0.05748581886291504;0.05748581886291504;0;0;0;0;0;0.0027124881744384766;0.0003173351287841797;6.4373016357421875e-06;0.03939533233642578;0.016016721725463867;0.0003731250762939453;0.0016963481903076172;0.016028165817260742;0;0;0;0;0.005280971527099609;0;0;0;0.0;0;0;0;1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;0.0;B+DC;False;False;False;True;0;0.20046186447143555;0.17687058448791504;1;0;20;1;0;0.1392803192138672;0.0006811618804931641;3.075599670410156e-05;0.10830998420715332;0.01868581771850586;0.0008037090301513672;0.0038743019104003906;0.017549753189086914;0.0016002655029296875;0.006153106689453125;0.006826162338256836;0.011605978012084961;0.0060405731201171875;0.002041339874267578;0.033128976821899414;0;0.0;0.03301215171813965;0.00942087173461914;0;0.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;0.0;B+DC;False;False;False;True;0;0.2343895435333252;0.20402169227600098;2;0;25;0;0;0.17377066612243652;0.0006725788116455078;2.8848648071289062e-05;0.12205171585083008;0.01746845245361328;0.0007882118225097656;0.00377655029296875;0.017568111419677734;0.0015223026275634766;0.0060880184173583984;0.00881195068359375;0.015005826950073242;0.006044149398803711;0.0026197433471679688;0.0423583984375;0;0.0;0.042211055755615234;0.011843204498291016;0;0.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;2;0.13454604148864746;0.12120175361633301;1;0;10;0;0;0.07489275932312012;0.0007083415985107422;2.7179718017578125e-05;0.08015036582946777;0.0197446346282959;0.0009014606475830078;0.0039272308349609375;0.01772022247314453;0.0007965564727783203;0.0030345916748046875;0.003539562225341797;0.005464076995849609;0.0060198307037353516;0.0009627342224121094;0.018039464950561523;0;0.0;0.017984867095947266;0.0046405792236328125;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;5;0.21799445152282715;0.19137358665466309;2;0;20;0;0;0.1583881378173828;0.0010695457458496094;7.295608520507812e-05;0.11666989326477051;0.017454862594604492;0.0014524459838867188;0.0069141387939453125;0.017927885055541992;0.0017514228820800781;0.006188869476318359;0.007941722869873047;0.011604547500610352;0.006175518035888672;0.0024805068969726562;0.03677797317504883;0;0.0;0.03665471076965332;0.010033845901489258;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;5;0.20556139945983887;0.17998790740966797;2;0;20;0;0;0.14557719230651855;0.0009999275207519531;5.8650970458984375e-05;0.11278462409973145;0.017571210861206055;0.0011754035949707031;0.00577855110168457;0.018396615982055664;0.0014922618865966797;0.005432605743408203;0.006764411926269531;0.012646675109863281;0.006428718566894531;0.0021331310272216797;0.03496503829956055;0;0.0;0.03485441207885742;0.009280920028686523;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;6;0.18450689315795898;0.1654515266418457;1;1;15;1;0;0.1241295337677002;0.0015866756439208984;9.250640869140625e-05;0.110321044921875;0.017536163330078125;0.0017254352569580078;0.00856328010559082;0.02038407325744629;0.002594470977783203;0.010709762573242188;0.005704402923583984;0.009158134460449219;0.00626373291015625;0.001592397689819336;0.026089191436767578;0;0.0;0.026003360748291016;0.006947994232177734;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;6;0.15541958808898926;0.14232230186462402;1;2;10;0;0;0.08538079261779785;0.001346588134765625;7.05718994140625e-05;0.10070347785949707;0.011772394180297852;0.0013895034790039062;0.00852513313293457;0.012122154235839844;0.002489328384399414;0.009755849838256836;0.0034401416778564453;0.0058023929595947266;0.021946430206298828;0.001203298568725586;0.022256851196289062;0;0.0;0.02218770980834961;0.009090423583984375;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-5.0;B+DC;False;False;False;True;0;0.1285698413848877;0.1172037124633789;1;1;10;0;0;0.07631802558898926;0.001153707504272461;3.814697265625e-05;0.07486939430236816;0.012141704559326172;0.0011446475982666016;0.0061910152435302734;0.01236581802368164;0.0019986629486083984;0.00874781608581543;0.003360271453857422;0.0058743953704833984;0.005867719650268555;0.001201629638671875;0.0159757137298584;0;0.0;0.015930652618408203;0.004564523696899414;0;-5.0;1;1;0;4;-1;-1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;0;0.18372130393981934;0.15923452377319336;2;0;20;0;0;0.12705206871032715;0.0012738704681396484;7.05718994140625e-05;0.10377812385559082;0.012920141220092773;0.0012440681457519531;0.006191730499267578;0.013128042221069336;0.0020618438720703125;0.005313396453857422;0.006799936294555664;0.012898445129394531;0.005928754806518555;0.002337932586669922;0.03495383262634277;0;0.0;0.034845590591430664;0.010358810424804688;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;0;0.1789546012878418;0.15352177619934082;2;0;20;0;0;0.12574505805969238;0.0010492801666259766;4.887580871582031e-05;0.0999751091003418;0.012309074401855469;0.001165151596069336;0.0057523250579833984;0.012741565704345703;0.0017864704132080078;0.005581378936767578;0.006852388381958008;0.011024951934814453;0.005915164947509766;0.0020029544830322266;0.03484368324279785;0;0.0;0.03473711013793945;0.009304285049438477;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;0;0.22072458267211914;0.18633818626403809;2;1;20;0;0;0.16531610488891602;0.0015606880187988281;7.295608520507812e-05;0.13025116920471191;0.012708425521850586;0.001558542251586914;0.008803129196166992;0.012799978256225586;0.0027551651000976562;0.010934829711914062;0.009509563446044922;0.015291213989257812;0.005851030349731445;0.0026254653930664062;0.04741382598876953;0;0.0;0.047295331954956055;0.012908935546875;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;1;0.11956787109375;0.1066751480102539;1;0;10;0;0;0.06896305084228516;0.0006966590881347656;2.7894973754882812e-05;0.06878280639648438;0.012961864471435547;0.0007832050323486328;0.003911018371582031;0.013929128646850586;0.0007433891296386719;0.0032939910888671875;0.003398895263671875;0.005227327346801758;0.006008625030517578;0.0009150505065917969;0.01761031150817871;0;0.0;0.017555713653564453;0.004662990570068359;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;3;0.12234377861022949;0.10967898368835449;1;1;10;0;0;0.07345962524414062;0.0011148452758789062;4.076957702636719e-05;0.07397174835205078;0.013053655624389648;0.0010180473327636719;0.004948139190673828;0.013736486434936523;0.0015282630920410156;0.005818843841552734;0.003457307815551758;0.0059735774993896484;0.006002187728881836;0.0009233951568603516;0.017511844635009766;0;0.0;0.01745772361755371;0.004792928695678711;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-5.0;B+DC;False;False;False;True;0;0.12095451354980469;0.10908293724060059;1;1;10;0;0;0.06930804252624512;0.0006725788116455078;3.2901763916015625e-05;0.07172250747680664;0.013802051544189453;0.0007998943328857422;0.003746509552001953;0.013864994049072266;0.0015461444854736328;0.005754232406616211;0.0032231807708740234;0.005295753479003906;0.006081342697143555;0.0011303424835205078;0.01647806167602539;0;0.0;0.016436338424682617;0.004564762115478516;0;-5.0;1;1;0;4;-1;-1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-5.0;B+DC;False;False;False;True;0;0.15863990783691406;0.1390242576599121;1;1;15;0;0;0.10475540161132812;0.0010342597961425781;4.553794860839844e-05;0.09172391891479492;0.013960123062133789;0.0011973381042480469;0.005631446838378906;0.013637781143188477;0.0017943382263183594;0.005853176116943359;0.0055389404296875;0.008961200714111328;0.0060405731201171875;0.0014204978942871094;0.02768850326538086;0;0.0;0.027613401412963867;0.007997751235961914;0;-5.0;1;1;0;4;-1;-1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;0.0;B+DC;False;False;False;True;8;0.2911069393157959;0.26279401779174805;2;3;20;0;0;0.23693203926086426;0.001622915267944336;0.00010943412780761719;0.12469887733459473;0.014224052429199219;0.0017905235290527344;0.009179115295410156;0.01447296142578125;0.0036640167236328125;0.013440847396850586;0.007460832595825195;0.011853933334350586;0.006760120391845703;0.002215862274169922;0.03963661193847656;0;0.0;0.039545297622680664;0.011232376098632812;0;0.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;0.0;B+DC;False;False;False;True;4;0.22379803657531738;0.1940908432006836;2;3;20;0;0;0.15727448463439941;0.0014965534210205078;9.322166442871094e-05;0.13662052154541016;0.015865802764892578;0.0016901493072509766;0.008660078048706055;0.02099609375;0.004837751388549805;0.011904239654541016;0.0074689388275146484;0.012295246124267578;0.009885549545288086;0.0022726058959960938;0.04074406623840332;0;0.0;0.04063892364501953;0.010931730270385742;0;0.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;6;0.16287565231323242;0.14991307258605957;1;2;10;0;0;0.09994006156921387;0.0019183158874511719;0.00010251998901367188;0.10353708267211914;0.01878976821899414;0.0017483234405517578;0.011406660079956055;0.017629623413085938;0.003036022186279297;0.014198541641235352;0.004111051559448242;0.007765054702758789;0.005975008010864258;0.0009338855743408203;0.017943143844604492;0;0.0;0.017888307571411133;0.004925727844238281;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;0.0;B+DC;False;False;False;True;8;0.21102523803710938;0.1817929744720459;2;3;20;0;0;0.15724682807922363;0.0018885135650634766;0.00012350082397460938;0.1258084774017334;0.015684127807617188;0.0019223690032958984;0.009491682052612305;0.014305591583251953;0.0038530826568603516;0.01290583610534668;0.00826883316040039;0.011627674102783203;0.005967378616333008;0.0022461414337158203;0.0395357608795166;0;0.0;0.039440155029296875;0.010207891464233398;0;0.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;0.0;B+DC;False;False;False;True;4;0.13913345336914062;0.12619590759277344;1;2;10;0;0;0.08372378349304199;0.0014808177947998047;5.602836608886719e-05;0.08031678199768066;0.014522790908813477;0.0011143684387207031;0.005716085433959961;0.014840126037597656;0.002076864242553711;0.00818014144897461;0.003456592559814453;0.005453348159790039;0.0060689449310302734;0.0009725093841552734;0.017915010452270508;0;0.0;0.017863035202026367;0.00492548942565918;0;0.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;0.0;B+DC;False;False;False;True;4;0.19950199127197266;0.17498469352722168;2;1;20;0;0;0.14055562019348145;0.0014467239379882812;8.535385131835938e-05;0.11412405967712402;0.015507698059082031;0.001462697982788086;0.00771331787109375;0.015600204467773438;0.0028231143951416016;0.01130056381225586;0.006745100021362305;0.010914087295532227;0.0066378116607666016;0.0020494461059570312;0.033370018005371094;0;0.0;0.03326702117919922;0.008749723434448242;0;0.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;6;0.1509537696838379;0.13710761070251465;1;2;10;0;0;0.09383463859558105;0.0013976097106933594;8.177757263183594e-05;0.09113311767578125;0.014405488967895508;0.0014133453369140625;0.007642269134521484;0.0152435302734375;0.002702474594116211;0.010251045227050781;0.004144191741943359;0.007134199142456055;0.006093502044677734;0.0013246536254882812;0.020778417587280273;0;0.0;0.02070784568786621;0.006861686706542969;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;3;0.1346585750579834;0.12004780769348145;1;1;10;0;0;0.07825136184692383;0.0007576942443847656;2.7418136596679688e-05;0.07824397087097168;0.014362573623657227;0.0009646415710449219;0.004239797592163086;0.014963626861572266;0.0016062259674072266;0.006826877593994141;0.003599882125854492;0.0054705142974853516;0.0059931278228759766;0.0009238719940185547;0.019292831420898438;0;0.0;0.019233226776123047;0.004622459411621094;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;6;0.13233160972595215;0.11948323249816895;1;2;10;0;0;0.08105063438415527;0.0012478828430175781;7.987022399902344e-05;0.08268547058105469;0.014511585235595703;0.0013360977172851562;0.007100105285644531;0.015545845031738281;0.0022606849670410156;0.008541345596313477;0.0034716129302978516;0.005363941192626953;0.00585484504699707;0.0009949207305908203;0.017704486846923828;0;0.0;0.01764655113220215;0.004798173904418945;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;6;0.13831353187561035;0.12480473518371582;1;2;10;0;0;0.0841226577758789;0.0012443065643310547;7.295608520507812e-05;0.08606529235839844;0.016706228256225586;0.001291513442993164;0.0072231292724609375;0.015102863311767578;0.0027039051055908203;0.008343696594238281;0.003668069839477539;0.005483388900756836;0.006111860275268555;0.0010221004486083984;0.018408536911010742;0;0.0;0.018354177474975586;0.004845380783081055;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;2;0.12285590171813965;0.10986018180847168;1;0;10;0;0;0.06887292861938477;0.0006871223449707031;3.2901763916015625e-05;0.07459139823913574;0.017079830169677734;0.0007424354553222656;0.00373077392578125;0.015182256698608398;0.0007281303405761719;0.003253459930419922;0.003602266311645508;0.005515098571777344;0.00592350959777832;0.0009648799896240234;0.017868757247924805;0;0.0;0.017810821533203125;0.004815101623535156;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;Internal error: 'int' object is not subscriptable;B+DC;False;False;False;True;0;0.18343400955200195;0.18343400955200195;0;0;0;0;0;0;0.0003991127014160156;4.5299530029296875e-06;0.15065622329711914;0.019564390182495117;0.0004119873046875;0.0023889541625976562;0.113677978515625;0.0009706020355224609;0.002808809280395508;0.0017485618591308594;0.002312183380126953;0.0062940120697021484;0.0004787445068359375;0;0;nan;0;0;0;nan;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;2;0.15679597854614258;0.13736677169799805;1;0;10;0;0;0.0918278694152832;0.0007314682006835938;2.9802322387695312e-05;0.09349966049194336;0.019518375396728516;0.0007979869842529297;0.00417327880859375;0.018412351608276367;0.0010097026824951172;0.003962278366088867;0.004479169845581055;0.008008241653442383;0.006027936935424805;0.001237630844116211;0.02587270736694336;0;0.0;0.025803327560424805;0.0063741207122802734;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;6;0.24976372718811035;0.21299171447753906;2;2;25;0;0;0.1929795742034912;0.0017192363739013672;0.00011968612670898438;0.14245271682739258;0.015160560607910156;0.0020265579223632812;0.009862184524536133;0.015064001083374023;0.003750324249267578;0.012277603149414062;0.008996248245239258;0.014736652374267578;0.005826711654663086;0.002810239791870117;0.051941633224487305;0;0.0;0.05179738998413086;0.01502537727355957;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;2;0.1457531452178955;0.13087964057922363;1;0;10;0;0;0.07950282096862793;0.0008172988891601562;3.504753112792969e-05;0.08810186386108398;0.018122196197509766;0.0008516311645507812;0.0049283504486083984;0.01746201515197754;0.000782012939453125;0.003165721893310547;0.004060506820678711;0.0062389373779296875;0.009802579879760742;0.0010700225830078125;0.021617889404296875;0;0.0;0.02154254913330078;0.006669044494628906;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;6;0.29863858222961426;0.26450133323669434;2;2;25;0;0;0.22431612014770508;0.0020303726196289062;0.0001361370086669922;0.15170764923095703;0.011950969696044922;0.002042531967163086;0.01253366470336914;0.011397361755371094;0.0038263797760009766;0.010556459426879883;0.008483171463012695;0.014325380325317383;0.022492408752441406;0.0029342174530029297;0.051165103912353516;0;0.0;0.05107378959655762;0.016936540603637695;0;-1.0;1;1;0;4;-1;1;1;1;0.0;0.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;2;0.1297013759613037;0.11222553253173828;1;0;10;0;0;0.07699894905090332;0.000713348388671875;2.574920654296875e-05;0.07783937454223633;0.012178182601928711;0.0008094310760498047;0.004216432571411133;0.012255430221557617;0.0012481212615966797;0.0036008358001708984;0.004349946975708008;0.007799386978149414;0.006615161895751953;0.0012154579162597656;0.023550987243652344;0;0.0;0.023458003997802734;0.005982160568237305;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;0;0.13593173027038574;0.12141990661621094;1;1;10;0;0;0.07931280136108398;0.0011587142944335938;5.14984130859375e-05;0.08281183242797852;0.01527261734008789;0.001077413558959961;0.0057756900787353516;0.01386117935180664;0.001794576644897461;0.006528377532958984;0.003599405288696289;0.00843358039855957;0.005840301513671875;0.00102996826171875;0.019598722457885742;0;0.0;0.01954174041748047;0.005029916763305664;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;0;0.18996834754943848;0.16309356689453125;2;1;20;0;0;0.13456201553344727;0.0015413761138916016;7.987022399902344e-05;0.10722064971923828;0.01231527328491211;0.00151824951171875;0.007970094680786133;0.012801885604858398;0.0022721290588378906;0.007643222808837891;0.0069658756256103516;0.011111259460449219;0.006039142608642578;0.0020799636840820312;0.03650355339050293;0;0.0;0.036423683166503906;0.00954890251159668;0;-1.0;1;1;0;4;-1;1;1;1;0.0;0.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;0;0.1413283348083496;0.1270456314086914;1;1;10;0;0;0.07681584358215332;0.001085519790649414;5.054473876953125e-05;0.08287692070007324;0.016614198684692383;0.0011563301086425781;0.006058692932128906;0.015325307846069336;0.0019664764404296875;0.0058863162994384766;0.0036363601684570312;0.005603313446044922;0.006059169769287109;0.001043558120727539;0.019527196884155273;0;0.0;0.01946544647216797;0.005182743072509766;0;-1.0;1;1;0;4;-1;1;1;1;0.0;0.0;0.0;0.0;0
QuadraticMultiKnapsack-pet2-1-8-2;38833.0;B+DC;False;False;False;True;3;0.07966303825378418;0.07966303825378418;0;0;0;0;0;0.003973245620727539;0.0008394718170166016;3.814697265625e-06;0.054604530334472656;0.014917612075805664;0.00022745132446289062;0.0025565624237060547;0.013051748275756836;0;0;0;0;0.02385115623474121;0;0;0;0.0;0;0;0;38833.0;8;2;9;1;186.0;42000.0;0;0;2.1671842700025223;55.83281572999748;0.0;0.0;0
